iso3,year,specimen,pathogen,antibiotic,path.label,antibiotic.label,tot,ast,sus,int,res,unk,p.sus,p.int,p.res,p.unk
PAK,2019,BLOOD,KLEPNE,J01DH,K. pneumoniae,Carbapenems,775,420,153,11,256,355,36.43,2.62,60.95,45.81
PAK,2019,BLOOD,KLEPNE,J01MA,K. pneumoniae,Fluoroquinolones,775,366,84,15,267,409,22.95,4.1,72.95,52.77
PAK,2019,BLOOD,KLEPNE,LVX,K. pneumoniae,Levofloxacin,775,35,6,0,29,740,17.14,0,82.86,95.48
PAK,2019,BLOOD,KLEPNE,MEM,K. pneumoniae,Meropenem,775,338,139,6,193,437,41.12,1.78,57.1,56.39
PAK,2019,BLOOD,KLEPNE,SXT,K. pneumoniae,Co-trimoxazole,775,351,91,1,259,424,25.93,0.28,73.79,54.71
PAK,2019,BLOOD,SALSPP,CIP,Salmonella spp.,Ciprofloxacin,5957,5729,40,1089,4600,228,0.7,19.01,80.29,3.83
PAK,2019,BLOOD,SALSPP,CRO,Salmonella spp.,Ceftriaxone,5957,5545,2124,8,3413,412,38.3,0.14,61.55,6.92
PAK,2019,BLOOD,SALSPP,CTX,Salmonella spp.,Cefotaxime,5957,1415,734,15,666,4542,51.87,1.06,47.07,76.25
PAK,2019,BLOOD,SALSPP,ETP,Salmonella spp.,Ertapenem,5957,22,22,0,0,5935,100,0,0,99.63
PAK,2019,BLOOD,SALSPP,IPM,Salmonella spp.,Imipenem,5957,4878,4859,8,11,1079,99.61,0.16,0.23,18.11
PAK,2019,BLOOD,SALSPP,J01DD,Salmonella spp.,Third-generation cephalosporins,5957,5561,2102,16,3443,396,37.8,0.29,61.91,6.65
PAK,2019,BLOOD,SALSPP,J01MA,Salmonella spp.,Fluoroquinolones,5957,5734,40,1089,4605,223,0.7,18.99,80.31,3.74
PAK,2019,BLOOD,SALSPP,LVX,Salmonella spp.,Levofloxacin,5957,246,1,1,244,5711,0.41,0.41,99.19,95.87
PAK,2019,BLOOD,SALSPP,MEM,Salmonella spp.,Meropenem,5957,2001,1991,3,7,3956,99.5,0.15,0.35,66.41
PAK,2019,BLOOD,STAAUR,OXA,S. aureus,Oxacillin,618,297,104,0,193,321,35.02,0,64.98,51.94
PAK,2019,BLOOD,STRPNE,CRO,S. pneumoniae,Ceftriaxone,41,29,29,0,0,12,100,0,0,29.27
PAK,2019,BLOOD,STRPNE,J01DD,S. pneumoniae,Third-generation cephalosporins,41,29,29,0,0,12,100,0,0,29.27
PAK,2019,BLOOD,STRPNE,PEN,S. pneumoniae,Penicillin G,41,16,16,0,0,25,100,0,0,60.98
PAK,2019,BLOOD,STRPNE,SXT,S. pneumoniae,Co-trimoxazole,41,26,5,0,21,15,19.23,0,80.77,36.59
PAK,2019,GENITAL,NEIGON,CFM,N. gonorrhoeae,Cefixime,12,12,12,0,0,0,100,0,0,0
PAK,2019,GENITAL,NEIGON,CIP,N. gonorrhoeae,Ciprofloxacin,12,12,0,0,12,0,0,0,100,0
PAK,2019,GENITAL,NEIGON,CRO,N. gonorrhoeae,Ceftriaxone,12,12,12,0,0,0,100,0,0,0
PAK,2019,GENITAL,NEIGON,SPT,N. gonorrhoeae,Spectinomycin,12,10,10,0,0,2,100,0,0,16.67
PAK,2019,STOOL,SALSPP,CIP,Salmonella spp.,Ciprofloxacin,135,39,18,11,10,96,46.15,28.21,25.64,71.11
PAK,2019,STOOL,SALSPP,CRO,Salmonella spp.,Ceftriaxone,135,39,28,0,11,96,71.79,0,28.21,71.11
PAK,2019,STOOL,SALSPP,IPM,Salmonella spp.,Imipenem,135,11,11,0,0,124,100,0,0,91.85
PAK,2019,STOOL,SALSPP,J01DD,Salmonella spp.,Third-generation cephalosporins,135,39,28,0,11,96,71.79,0,28.21,71.11
PAK,2019,STOOL,SALSPP,J01MA,Salmonella spp.,Fluoroquinolones,135,39,18,11,10,96,46.15,28.21,25.64,71.11
PAK,2019,STOOL,SHISPP,CIP,Shigella spp.,Ciprofloxacin,74,74,38,13,23,0,51.35,17.57,31.08,0
PAK,2019,STOOL,SHISPP,CRO,Shigella spp.,Ceftriaxone,74,73,47,0,26,1,64.38,0,35.62,1.35
PAK,2019,STOOL,SHISPP,J01DD,Shigella spp.,Third-generation cephalosporins,74,74,48,0,26,0,64.86,0,35.14,0
PAK,2019,STOOL,SHISPP,J01MA,Shigella spp.,Fluoroquinolones,74,74,38,13,23,0,51.35,17.57,31.08,0
PAK,2019,URINE,ESCCOL,AMP,E. coli,Ampicillin,13103,11023,1054,75,9894,2080,9.56,0.68,89.76,15.87
PAK,2019,URINE,ESCCOL,CAZ,E. coli,Ceftazidime,13103,692,140,50,502,12411,20.23,7.23,72.54,94.72
PAK,2019,URINE,ESCCOL,CIP,E. coli,Ciprofloxacin,13103,11384,3184,210,7990,1719,27.97,1.84,70.19,13.12
PAK,2019,URINE,ESCCOL,COL,E. coli,Colistin,13103,1728,1708,0,20,11375,98.84,0,1.16,86.81
PAK,2019,URINE,ESCCOL,CRO,E. coli,Ceftriaxone,13103,11168,3120,14,8034,1935,27.94,0.13,71.94,14.77
PAK,2019,URINE,ESCCOL,CTX,E. coli,Cefotaxime,13103,1471,255,34,1182,11632,17.34,2.31,80.35,88.77
PAK,2019,URINE,ESCCOL,DOR,E. coli,Doripenem,13103,14,9,1,4,13089,64.29,7.14,28.57,99.89
PAK,2019,URINE,ESCCOL,ETP,E. coli,Ertapenem,13103,3208,2781,37,390,9895,86.69,1.15,12.16,75.52
PAK,2019,URINE,ESCCOL,FEP,E. coli,Cefepime,13103,679,161,1,517,12424,23.71,0.15,76.14,94.82
PAK,2019,URINE,ESCCOL,IPM,E. coli,Imipenem,13103,11477,10660,82,735,1626,92.88,0.71,6.4,12.41
PAK,2019,URINE,ESCCOL,J01DD,E. coli,Third-generation cephalosporins,13103,11863,3250,44,8569,1240,27.4,0.37,72.23,9.46
PAK,2019,URINE,ESCCOL,J01DH,E. coli,Carbapenems,13103,11711,10714,112,885,1392,91.49,0.96,7.56,10.62
PAK,2019,URINE,ESCCOL,J01MA,E. coli,Fluoroquinolones,13103,11410,3192,210,8008,1693,27.98,1.84,70.18,12.92
PAK,2019,URINE,ESCCOL,LVX,E. coli,Levofloxacin,13103,37,9,0,28,13066,24.32,0,75.68,99.72
PAK,2019,URINE,ESCCOL,MEM,E. coli,Meropenem,13103,11372,10610,57,705,1731,93.3,0.5,6.2,13.21
PAK,2019,URINE,ESCCOL,SXT,E. coli,Co-trimoxazole,13103,10308,3181,61,7066,2795,30.86,0.59,68.55,21.33
PAK,2019,URINE,KLEPNE,CIP,K. pneumoniae,Ciprofloxacin,2352,2013,1119,98,796,339,55.59,4.87,39.54,14.41
PAK,2019,URINE,KLEPNE,COL,K. pneumoniae,Colistin,2352,179,158,0,21,2173,88.27,0,11.73,92.39
PAK,2019,URINE,KLEPNE,CRO,K. pneumoniae,Ceftriaxone,2352,2053,998,0,1055,299,48.61,0,51.39,12.71
PAK,2019,URINE,KLEPNE,CTX,K. pneumoniae,Cefotaxime,2352,48,22,1,25,2304,45.83,2.08,52.08,97.96
PAK,2019,URINE,KLEPNE,ETP,K. pneumoniae,Ertapenem,2352,471,403,1,67,1881,85.56,0.21,14.23,79.97
PAK,2019,URINE,KLEPNE,FEP,K. pneumoniae,Cefepime,2352,123,41,0,82,2229,33.33,0,66.67,94.77
PAK,2019,URINE,KLEPNE,IPM,K. pneumoniae,Imipenem,2352,2029,1795,5,229,323,88.47,0.25,11.29,13.73
PAK,2019,URINE,KLEPNE,J01DD,K. pneumoniae,Third-generation cephalosporins,2352,2083,1010,1,1072,269,48.49,0.05,51.46,11.44
PAK,2019,URINE,KLEPNE,J01MA,K. pneumoniae,Fluoroquinolones,2352,2026,1125,98,803,326,55.53,4.84,39.63,13.86
PAK,2019,URINE,KLEPNE,LVX,K. pneumoniae,Levofloxacin,2352,14,6,0,8,2338,42.86,0,57.14,99.4
PAK,2019,URINE,KLEPNE,MEM,K. pneumoniae,Meropenem,2352,1995,1763,0,232,357,88.37,0,11.63,15.18
PAK,2019,URINE,KLEPNE,SXT,K. pneumoniae,Co-trimoxazole,2352,2023,1026,17,980,329,50.72,0.84,48.44,13.99
PER,2019,GENITAL,NEIGON,AZM,N. gonorrhoeae,Azithromycin,115,115,105,0,10,0,91.3,0,8.7,0
PER,2019,GENITAL,NEIGON,CFM,N. gonorrhoeae,Cefixime,115,115,115,0,0,0,100,0,0,0
PER,2019,GENITAL,NEIGON,CIP,N. gonorrhoeae,Ciprofloxacin,115,115,7,1,107,0,6.09,0.87,93.04,0
PER,2019,GENITAL,NEIGON,CRO,N. gonorrhoeae,Ceftriaxone,115,115,115,0,0,0,100,0,0,0
PER,2019,GENITAL,NEIGON,GEN,N. gonorrhoeae,Gentamicin,115,115,30,74,11,0,26.09,64.35,9.57,0
PER,2019,GENITAL,NEIGON,SPT,N. gonorrhoeae,Spectinomycin,115,115,115,0,0,0,100,0,0,0
PHL,2016,BLOOD,ACISPP,AMK,Acinetobacter spp.,Amikacin,935,672,405,28,239,263,60.27,4.17,35.57,28.13
PHL,2016,BLOOD,ACISPP,COL,Acinetobacter spp.,Colistin,935,244,233,3,8,691,95.49,1.23,3.28,73.9
PHL,2016,BLOOD,ACISPP,DOR,Acinetobacter spp.,Doripenem,935,47,1,0,46,888,2.13,0,97.87,94.97
PHL,2016,BLOOD,ACISPP,GEN,Acinetobacter spp.,Gentamicin,935,783,445,23,315,152,56.83,2.94,40.23,16.26
PHL,2016,BLOOD,ACISPP,IPM,Acinetobacter spp.,Imipenem,935,805,486,25,294,130,60.37,3.11,36.52,13.9
PHL,2016,BLOOD,ACISPP,J01AA,Acinetobacter spp.,Tetracyclines,935,370,181,32,157,565,48.92,8.65,42.43,60.43
PHL,2016,BLOOD,ACISPP,J01DH,Acinetobacter spp.,Carbapenems,935,893,535,28,330,42,59.91,3.14,36.95,4.49
PHL,2016,BLOOD,ACISPP,MEM,Acinetobacter spp.,Meropenem,935,812,511,11,290,123,62.93,1.35,35.71,13.16
PHL,2016,BLOOD,ACISPP,MNO,Acinetobacter spp.,Minocycline,935,15,14,0,1,920,93.33,0,6.67,98.4
PHL,2016,BLOOD,ESCCOL,AMP,E. coli,Ampicillin,1042,972,146,13,813,70,15.02,1.34,83.64,6.72
PHL,2016,BLOOD,ESCCOL,CAZ,E. coli,Ceftazidime,1042,896,618,26,252,146,68.97,2.9,28.13,14.01
PHL,2016,BLOOD,ESCCOL,CIP,E. coli,Ciprofloxacin,1042,927,558,27,342,115,60.19,2.91,36.89,11.04
PHL,2016,BLOOD,ESCCOL,COL,E. coli,Colistin,1042,47,47,0,0,995,100,0,0,95.49
PHL,2016,BLOOD,ESCCOL,CRO,E. coli,Ceftriaxone,1042,722,458,14,250,320,63.43,1.94,34.63,30.71
PHL,2016,BLOOD,ESCCOL,CTX,E. coli,Cefotaxime,1042,675,376,37,262,367,55.7,5.48,38.81,35.22
PHL,2016,BLOOD,ESCCOL,ETP,E. coli,Ertapenem,1042,412,395,5,12,630,95.87,1.21,2.91,60.46
PHL,2016,BLOOD,ESCCOL,FEP,E. coli,Cefepime,1042,912,642,64,206,130,70.39,7.02,22.59,12.48
PHL,2016,BLOOD,ESCCOL,IPM,E. coli,Imipenem,1042,896,853,13,30,146,95.2,1.45,3.35,14.01
PHL,2016,BLOOD,ESCCOL,J01DD,E. coli,Third-generation cephalosporins,1042,989,573,40,376,53,57.94,4.04,38.02,5.09
PHL,2016,BLOOD,ESCCOL,J01DH,E. coli,Carbapenems,1042,1006,942,22,42,36,93.64,2.19,4.17,3.45
PHL,2016,BLOOD,ESCCOL,J01MA,E. coli,Fluoroquinolones,1042,947,574,27,346,95,60.61,2.85,36.54,9.12
PHL,2016,BLOOD,ESCCOL,LVX,E. coli,Levofloxacin,1042,502,308,7,187,540,61.35,1.39,37.25,51.82
PHL,2016,BLOOD,ESCCOL,MEM,E. coli,Meropenem,1042,937,899,7,31,105,95.94,0.75,3.31,10.08
PHL,2016,BLOOD,ESCCOL,SXT,E. coli,Co-trimoxazole,1042,838,278,13,547,204,33.17,1.55,65.27,19.58
PHL,2016,BLOOD,KLEPNE,CAZ,K. pneumoniae,Ceftazidime,1037,916,442,52,422,121,48.25,5.68,46.07,11.67
PHL,2016,BLOOD,KLEPNE,CIP,K. pneumoniae,Ciprofloxacin,1037,925,568,116,241,112,61.41,12.54,26.05,10.8
PHL,2016,BLOOD,KLEPNE,COL,K. pneumoniae,Colistin,1037,79,78,0,1,958,98.73,0,1.27,92.38
PHL,2016,BLOOD,KLEPNE,CRO,K. pneumoniae,Ceftriaxone,1037,719,339,16,364,318,47.15,2.23,50.63,30.67
PHL,2016,BLOOD,KLEPNE,CTX,K. pneumoniae,Cefotaxime,1037,729,274,24,431,308,37.59,3.29,59.12,29.7
PHL,2016,BLOOD,KLEPNE,ETP,K. pneumoniae,Ertapenem,1037,395,328,4,63,642,83.04,1.01,15.95,61.91
PHL,2016,BLOOD,KLEPNE,FEP,K. pneumoniae,Cefepime,1037,936,523,59,354,101,55.88,6.3,37.82,9.74
PHL,2016,BLOOD,KLEPNE,IPM,K. pneumoniae,Imipenem,1037,900,694,30,176,137,77.11,3.33,19.56,13.21
PHL,2016,BLOOD,KLEPNE,J01DD,K. pneumoniae,Third-generation cephalosporins,1037,1000,426,26,548,37,42.6,2.6,54.8,3.57
PHL,2016,BLOOD,KLEPNE,J01DH,K. pneumoniae,Carbapenems,1037,1009,768,37,204,28,76.11,3.67,20.22,2.7
PHL,2016,BLOOD,KLEPNE,J01MA,K. pneumoniae,Fluoroquinolones,1037,943,581,117,245,94,61.61,12.41,25.98,9.06
PHL,2016,BLOOD,KLEPNE,LVX,K. pneumoniae,Levofloxacin,1037,595,454,10,131,442,76.3,1.68,22.02,42.62
PHL,2016,BLOOD,KLEPNE,SXT,K. pneumoniae,Co-trimoxazole,1037,828,369,5,454,209,44.57,0.6,54.83,20.15
PHL,2016,BLOOD,SALSPP,CAZ,Salmonella spp.,Ceftazidime,298,22,19,2,1,276,86.36,9.09,4.55,92.62
PHL,2016,BLOOD,SALSPP,CIP,Salmonella spp.,Ciprofloxacin,298,242,180,56,6,56,74.38,23.14,2.48,18.79
PHL,2016,BLOOD,SALSPP,CRO,Salmonella spp.,Ceftriaxone,298,250,245,3,2,48,98,1.2,0.8,16.11
PHL,2016,BLOOD,SALSPP,CTX,Salmonella spp.,Cefotaxime,298,274,255,10,9,24,93.07,3.65,3.28,8.05
PHL,2016,BLOOD,SALSPP,IPM,Salmonella spp.,Imipenem,298,13,9,1,3,285,69.23,7.69,23.08,95.64
PHL,2016,BLOOD,SALSPP,J01DD,Salmonella spp.,Third-generation cephalosporins,298,292,272,11,9,6,93.15,3.77,3.08,2.01
PHL,2016,BLOOD,SALSPP,J01MA,Salmonella spp.,Fluoroquinolones,298,247,181,58,8,51,73.28,23.48,3.24,17.11
PHL,2016,BLOOD,SALSPP,LVX,Salmonella spp.,Levofloxacin,298,144,127,13,4,154,88.19,9.03,2.78,51.68
PHL,2016,BLOOD,STAAUR,FOX,S. aureus,Cefoxitin,1184,634,215,0,419,550,33.91,0,66.09,46.45
PHL,2016,BLOOD,STAAUR,OXA,S. aureus,Oxacillin,1184,1132,444,7,681,52,39.22,0.62,60.16,4.39
PHL,2016,BLOOD,STRPNE,CRO,S. pneumoniae,Ceftriaxone,139,33,33,0,0,106,100,0,0,76.26
PHL,2016,BLOOD,STRPNE,CTX,S. pneumoniae,Cefotaxime,139,35,35,0,0,104,100,0,0,74.82
PHL,2016,BLOOD,STRPNE,J01DD,S. pneumoniae,Third-generation cephalosporins,139,36,35,0,1,103,97.22,0,2.78,74.1
PHL,2016,BLOOD,STRPNE,PEN,S. pneumoniae,Penicillin G,139,121,115,0,6,18,95.04,0,4.96,12.95
PHL,2016,BLOOD,STRPNE,SXT,S. pneumoniae,Co-trimoxazole,139,107,75,12,20,32,70.09,11.21,18.69,23.02
PHL,2016,GENITAL,NEIGON,AZM,N. gonorrhoeae,Azithromycin,165,22,20,0,2,143,90.91,0,9.09,86.67
PHL,2016,GENITAL,NEIGON,CFM,N. gonorrhoeae,Cefixime,165,159,158,0,1,6,99.37,0,0.63,3.64
PHL,2016,GENITAL,NEIGON,CIP,N. gonorrhoeae,Ciprofloxacin,165,162,16,33,113,3,9.88,20.37,69.75,1.82
PHL,2016,GENITAL,NEIGON,CRO,N. gonorrhoeae,Ceftriaxone,165,162,161,0,1,3,99.38,0,0.62,1.82
PHL,2016,GENITAL,NEIGON,SPT,N. gonorrhoeae,Spectinomycin,165,145,145,0,0,20,100,0,0,12.12
PHL,2016,STOOL,SALSPP,CIP,Salmonella spp.,Ciprofloxacin,49,41,30,9,2,8,73.17,21.95,4.88,16.33
PHL,2016,STOOL,SALSPP,CRO,Salmonella spp.,Ceftriaxone,49,40,37,0,3,9,92.5,0,7.5,18.37
PHL,2016,STOOL,SALSPP,CTX,Salmonella spp.,Cefotaxime,49,36,34,0,2,13,94.44,0,5.56,26.53
PHL,2016,STOOL,SALSPP,J01DD,Salmonella spp.,Third-generation cephalosporins,49,42,39,0,3,7,92.86,0,7.14,14.29
PHL,2016,STOOL,SALSPP,J01MA,Salmonella spp.,Fluoroquinolones,49,42,30,10,2,7,71.43,23.81,4.76,14.29
PHL,2016,STOOL,SALSPP,LVX,Salmonella spp.,Levofloxacin,49,22,18,2,2,27,81.82,9.09,9.09,55.1
PHL,2016,STOOL,SHISPP,CIP,Shigella spp.,Ciprofloxacin,13,12,11,0,1,1,91.67,0,8.33,7.69
PHL,2016,STOOL,SHISPP,J01MA,Shigella spp.,Fluoroquinolones,13,12,11,0,1,1,91.67,0,8.33,7.69
PHL,2016,URINE,ESCCOL,AMP,E. coli,Ampicillin,4834,4278,474,80,3724,556,11.08,1.87,87.05,11.5
PHL,2016,URINE,ESCCOL,CAZ,E. coli,Ceftazidime,4834,3712,2343,177,1192,1122,63.12,4.77,32.11,23.21
PHL,2016,URINE,ESCCOL,CIP,E. coli,Ciprofloxacin,4834,3854,1865,89,1900,980,48.39,2.31,49.3,20.27
PHL,2016,URINE,ESCCOL,COL,E. coli,Colistin,4834,180,179,0,1,4654,99.44,0,0.56,96.28
PHL,2016,URINE,ESCCOL,CRO,E. coli,Ceftriaxone,4834,3549,2066,84,1399,1285,58.21,2.37,39.42,26.58
PHL,2016,URINE,ESCCOL,CTX,E. coli,Cefotaxime,4834,3289,1735,137,1417,1545,52.75,4.17,43.08,31.96
PHL,2016,URINE,ESCCOL,DOR,E. coli,Doripenem,4834,12,12,0,0,4822,100,0,0,99.75
PHL,2016,URINE,ESCCOL,ETP,E. coli,Ertapenem,4834,2378,2265,29,84,2456,95.25,1.22,3.53,50.81
PHL,2016,URINE,ESCCOL,FEP,E. coli,Cefepime,4834,4018,2700,293,1025,816,67.2,7.29,25.51,16.88
PHL,2016,URINE,ESCCOL,IPM,E. coli,Imipenem,4834,4217,3956,117,144,617,93.81,2.77,3.41,12.76
PHL,2016,URINE,ESCCOL,J01DD,E. coli,Third-generation cephalosporins,4834,4516,2402,185,1929,318,53.19,4.1,42.71,6.58
PHL,2016,URINE,ESCCOL,J01DH,E. coli,Carbapenems,4834,4749,4392,149,208,85,92.48,3.14,4.38,1.76
PHL,2016,URINE,ESCCOL,J01MA,E. coli,Fluoroquinolones,4834,4018,1970,94,1954,816,49.03,2.34,48.63,16.88
PHL,2016,URINE,ESCCOL,LVX,E. coli,Levofloxacin,4834,2001,1116,41,844,2833,55.77,2.05,42.18,58.61
PHL,2016,URINE,ESCCOL,MEM,E. coli,Meropenem,4834,4374,4201,28,145,460,96.04,0.64,3.32,9.52
PHL,2016,URINE,ESCCOL,SXT,E. coli,Co-trimoxazole,4834,3527,1134,39,2354,1307,32.15,1.11,66.74,27.04
PHL,2016,URINE,KLEPNE,CAZ,K. pneumoniae,Ceftazidime,1691,1378,555,63,760,313,40.28,4.57,55.15,18.51
PHL,2016,URINE,KLEPNE,CIP,K. pneumoniae,Ciprofloxacin,1691,1443,709,91,643,248,49.13,6.31,44.56,14.67
PHL,2016,URINE,KLEPNE,COL,K. pneumoniae,Colistin,1691,135,131,2,2,1556,97.04,1.48,1.48,92.02
PHL,2016,URINE,KLEPNE,CRO,K. pneumoniae,Ceftriaxone,1691,1118,470,29,619,573,42.04,2.59,55.37,33.89
PHL,2016,URINE,KLEPNE,CTX,K. pneumoniae,Cefotaxime,1691,1178,422,39,717,513,35.82,3.31,60.87,30.34
PHL,2016,URINE,KLEPNE,ETP,K. pneumoniae,Ertapenem,1691,734,599,17,118,957,81.61,2.32,16.08,56.59
PHL,2016,URINE,KLEPNE,FEP,K. pneumoniae,Cefepime,1691,1449,717,100,632,242,49.48,6.9,43.62,14.31
PHL,2016,URINE,KLEPNE,IPM,K. pneumoniae,Imipenem,1691,1469,1198,37,234,222,81.55,2.52,15.93,13.13
PHL,2016,URINE,KLEPNE,J01DD,K. pneumoniae,Third-generation cephalosporins,1691,1601,595,62,944,90,37.16,3.87,58.96,5.32
PHL,2016,URINE,KLEPNE,J01DH,K. pneumoniae,Carbapenems,1691,1652,1299,54,299,39,78.63,3.27,18.1,2.31
PHL,2016,URINE,KLEPNE,J01MA,K. pneumoniae,Fluoroquinolones,1691,1478,729,93,656,213,49.32,6.29,44.38,12.6
PHL,2016,URINE,KLEPNE,LVX,K. pneumoniae,Levofloxacin,1691,909,536,26,347,782,58.97,2.86,38.17,46.24
PHL,2016,URINE,KLEPNE,SXT,K. pneumoniae,Co-trimoxazole,1691,1313,464,8,841,378,35.34,0.61,64.05,22.35
PHL,2017,BLOOD,ESCCOL,DOR,E. coli,Doripenem,1050,11,11,0,0,1039,100,0,0,98.95
PHL,2017,GENITAL,NEIGON,CFM,N. gonorrhoeae,Cefixime,119,116,115,0,1,3,99.14,0,0.86,2.52
PHL,2017,BLOOD,ACISPP,AMK,Acinetobacter spp.,Amikacin,1057,563,375,16,172,494,66.61,2.84,30.55,46.74
PHL,2017,BLOOD,ACISPP,COL,Acinetobacter spp.,Colistin,1057,431,417,1,13,626,96.75,0.23,3.02,59.22
PHL,2017,BLOOD,ACISPP,GEN,Acinetobacter spp.,Gentamicin,1057,913,571,22,320,144,62.54,2.41,35.05,13.62
PHL,2017,BLOOD,ACISPP,IPM,Acinetobacter spp.,Imipenem,1057,880,506,22,352,177,57.5,2.5,40,16.75
PHL,2017,BLOOD,ACISPP,J01AA,Acinetobacter spp.,Tetracyclines,1057,336,228,20,88,721,67.86,5.95,26.19,68.21
PHL,2017,BLOOD,ACISPP,J01DH,Acinetobacter spp.,Carbapenems,1057,1015,605,26,384,42,59.61,2.56,37.83,3.97
PHL,2017,BLOOD,ACISPP,MEM,Acinetobacter spp.,Meropenem,1057,996,629,21,346,61,63.15,2.11,34.74,5.77
PHL,2017,BLOOD,ACISPP,MNO,Acinetobacter spp.,Minocycline,1057,107,92,7,8,950,85.98,6.54,7.48,89.88
PHL,2017,BLOOD,ESCCOL,AMP,E. coli,Ampicillin,1050,952,153,9,790,98,16.07,0.95,82.98,9.33
PHL,2017,BLOOD,ESCCOL,CAZ,E. coli,Ceftazidime,1050,954,639,21,294,96,66.98,2.2,30.82,9.14
PHL,2017,BLOOD,ESCCOL,CIP,E. coli,Ciprofloxacin,1050,947,576,12,359,103,60.82,1.27,37.91,9.81
PHL,2017,BLOOD,ESCCOL,COL,E. coli,Colistin,1050,233,231,0,2,817,99.14,0,0.86,77.81
PHL,2017,BLOOD,ESCCOL,CRO,E. coli,Ceftriaxone,1167,953,578,17,358,214,60.65,1.78,37.57,18.34
PHL,2017,BLOOD,ESCCOL,CTX,E. coli,Cefotaxime,1050,464,238,25,201,586,51.29,5.39,43.32,55.81
PHL,2017,BLOOD,ESCCOL,ETP,E. coli,Ertapenem,1050,599,575,0,24,451,95.99,0,4.01,42.95
PHL,2017,BLOOD,ESCCOL,FEP,E. coli,Cefepime,1050,940,659,58,223,110,70.11,6.17,23.72,10.48
PHL,2017,BLOOD,ESCCOL,IPM,E. coli,Imipenem,1050,923,874,5,44,127,94.69,0.54,4.77,12.1
PHL,2017,BLOOD,ESCCOL,J01DD,E. coli,Third-generation cephalosporins,1050,1011,575,36,400,39,56.87,3.56,39.56,3.71
PHL,2017,BLOOD,ESCCOL,J01DH,E. coli,Carbapenems,1050,1024,967,5,52,26,94.43,0.49,5.08,2.48
PHL,2017,BLOOD,ESCCOL,J01MA,E. coli,Fluoroquinolones,1050,976,594,13,369,74,60.86,1.33,37.81,7.05
PHL,2017,BLOOD,ESCCOL,LVX,E. coli,Levofloxacin,1050,361,219,8,134,689,60.66,2.22,37.12,65.62
PHL,2017,BLOOD,ESCCOL,MEM,E. coli,Meropenem,1050,996,945,5,46,54,94.88,0.5,4.62,5.14
PHL,2017,BLOOD,ESCCOL,SXT,E. coli,Co-trimoxazole,1050,924,353,12,559,126,38.2,1.3,60.5,12
PHL,2017,BLOOD,KLEPNE,CAZ,K. pneumoniae,Ceftazidime,1223,1120,529,38,553,103,47.23,3.39,49.38,8.42
PHL,2017,BLOOD,KLEPNE,CIP,K. pneumoniae,Ciprofloxacin,1223,1037,705,101,231,186,67.98,9.74,22.28,15.21
PHL,2017,BLOOD,KLEPNE,COL,K. pneumoniae,Colistin,1223,311,303,0,8,912,97.43,0,2.57,74.57
PHL,2017,BLOOD,KLEPNE,CRO,K. pneumoniae,Ceftriaxone,1223,1112,514,14,584,111,46.22,1.26,52.52,9.08
PHL,2017,BLOOD,KLEPNE,CTX,K. pneumoniae,Cefotaxime,1223,598,209,21,368,625,34.95,3.51,61.54,51.1
PHL,2017,BLOOD,KLEPNE,DOR,K. pneumoniae,Doripenem,1223,11,10,0,1,1212,90.91,0,9.09,99.1
PHL,2017,BLOOD,KLEPNE,ETP,K. pneumoniae,Ertapenem,1223,631,543,1,87,592,86.05,0.16,13.79,48.41
PHL,2017,BLOOD,KLEPNE,FEP,K. pneumoniae,Cefepime,1223,1084,577,78,429,139,53.23,7.2,39.58,11.37
PHL,2017,BLOOD,KLEPNE,IPM,K. pneumoniae,Imipenem,1223,1044,862,7,175,179,82.57,0.67,16.76,14.64
PHL,2017,BLOOD,KLEPNE,J01DD,K. pneumoniae,Third-generation cephalosporins,1223,1183,491,31,661,40,41.5,2.62,55.87,3.27
PHL,2017,BLOOD,KLEPNE,J01DH,K. pneumoniae,Carbapenems,1223,1176,961,11,204,47,81.72,0.94,17.35,3.84
PHL,2017,BLOOD,KLEPNE,J01MA,K. pneumoniae,Fluoroquinolones,1223,1084,750,101,233,139,69.19,9.32,21.49,11.37
PHL,2017,BLOOD,KLEPNE,LVX,K. pneumoniae,Levofloxacin,1223,444,363,5,76,779,81.76,1.13,17.12,63.7
PHL,2017,BLOOD,KLEPNE,SXT,K. pneumoniae,Co-trimoxazole,1223,1033,471,8,554,190,45.6,0.77,53.63,15.54
PHL,2017,BLOOD,SALSPP,CAZ,Salmonella spp.,Ceftazidime,260,26,25,0,1,234,96.15,0,3.85,90
PHL,2017,BLOOD,SALSPP,CIP,Salmonella spp.,Ciprofloxacin,260,231,156,64,11,29,67.53,27.71,4.76,11.15
PHL,2017,BLOOD,SALSPP,CRO,Salmonella spp.,Ceftriaxone,260,247,241,0,6,13,97.57,0,2.43,5
PHL,2017,BLOOD,SALSPP,CTX,Salmonella spp.,Cefotaxime,260,194,184,2,8,66,94.85,1.03,4.12,25.38
PHL,2017,BLOOD,SALSPP,ETP,Salmonella spp.,Ertapenem,260,12,11,1,0,248,91.67,8.33,0,95.38
PHL,2017,BLOOD,SALSPP,IPM,Salmonella spp.,Imipenem,260,18,17,0,1,242,94.44,0,5.56,93.08
PHL,2017,BLOOD,SALSPP,J01DD,Salmonella spp.,Third-generation cephalosporins,260,253,241,1,11,7,95.26,0.4,4.35,2.69
